,id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_modif_prod,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn,contract_duration_m
9529,b7bdc942e1866011b08fbc7ea928fb13,3,18162,0,1351,1,1997.36,1351,0.0,144.43,0.115939,0.100823,40.606701,0,142.68,7.89,7.89,1,229.29,4,3,41.5,0,60.02
9530,1dea0597e525e6e0c565ef22c43ece2e,3,28300,0,2130,1,2693.5,2130,0.0,123.69,0.115172,0.098283,40.606701,0,212.79,20.26,20.26,1,303.87,11,2,15.001,0,132.01
9531,881dfe5d78bf9d156f51a29a44441e15,3,248377,0,0,0,5393.44,0,0.0,121.12,0.114481,0.098142,40.606701,0,0.0,15.78,15.78,1,658.53,6,1,20.0,0,72.02
9532,44b96d98a77cf6508c92f820f3c5a71a,3,50411,0,9533,0,885.65,2176,0.0,144.58,0.1165089999999999,0.101397,40.9390266,0,211.53,33.32,33.32,1,114.13,5,1,32.0,0,72.02
9533,008e9867a90fb37bebad0a328d519931,3,27801,0,2460,1,2874.44,2460,0.0,131.77,0.114603,0.098261,40.606701,0,240.93,13.97,13.97,1,330.71,4,2,18.13,0,48.0
9534,e9b7dc4b310f9f73ff1980c3fe416977,3,19542,0,1753,1,242.14,0,0.0,131.42,0.092453,0.086393,59.17346796,0,0.0,0.24,0.24,1,6.17,7,2,96.0,0,92.16
9535,744e639daf9fddefb3ab84f6e2e06b74,3,685435,0,119476,0,1569.76,2980,0.0,16.93,0.1620329999999999,0.084138,44.31137796,0,341.96,24.96,24.96,1,154.33,3,3,11.08,0,35.98
9536,05f2ac1b83cb9052aaa39f580d2a18bc,3,14171,22133,0,1,2092.81,0,0.0,17.35,0.143166,0.0,44.31137796,1,0.0,20.2,20.2,2,173.0,3,3,13.85,0,36.01
9537,5ebce6ce3157894466bd4a39d8bfb077,6,6384,0,437,0,956.78,437,0.0,15.37,0.1457109999999999,0.0,44.31137796,0,64.5,21.52,21.52,1,96.12,4,3,13.2,0,48.0
9538,ba520cf7a3eaa3955bcc2938703f6f68,6,7282,914,1394,1,824.98,1394,0.0,20.67,0.164197,0.085552,45.80687796,1,162.66,25.51,25.51,3,50.31,5,1,13.856,0,62.75
9539,030705cedd79f865f984342c1dc5aa3e,3,29390,313,2255,0,2307.04,2255,0.0,146.09,0.1169,0.1000149999999999,40.606701,1,229.5,29.64,29.64,3,244.36,6,1,19.8,1,71.98
9540,8a82b8c5c63f7a0629814e5165986a0c,6,21914,0,2292,1,3152.77,2292,0.0,18.43,0.142065,0.0,44.31137796,0,328.1,31.2,31.2,1,246.12,4,3,13.856,0,46.42
9541,140a3be9495e47c31884140d336c7a6f,6,2818,0,0,1,355.93,0,0.0,16.3,0.164197,0.085552,46.30537836,0,0.0,21.09,21.09,1,22.39,6,1,10.392,0,84.01
9542,376e9f2141d4b0fd033735e086e92560,6,12550,1001,0,1,1153.42,0,0.0,19.28,0.14398,0.0,44.31137796,0,0.0,19.2,19.2,2,116.88,5,3,10.39,1,60.02
9543,6679cc3d2ad96117b23cce057cd44d98,4,622928,0,87185,0,2422.32,8585,0.0,142.2,0.1128599999999999,0.096521,40.606701,0,692.75,36.16,36.16,1,329.58,3,1,30.0,0,36.01
9544,32a1d3b148f675e9e9f657560c2c9e80,3,134597,0,9165,1,511.16,0,0.0,18.12,0.1458839999999999,0.0,44.31137796,0,0.0,37.56,37.56,1,51.97,4,3,15.0,1,45.44
9545,777f73c4745cb01c22b07f214170bce9,3,1173627,0,109899,0,5324.48,0,0.0,13.72,0.1646369999999999,0.087381,44.31137796,0,0.0,16.66,16.66,1,363.99,4,3,13.2,0,48.0
9546,7e8b36e32fe32245aca861f6490abf51,4,13645,0,4409,0,1476.64,4409,0.0,17.0,0.16695,0.089695,44.31137796,0,451.2,18.24,18.24,1,120.02,6,2,14.49,0,72.9
9547,d9a98e337816bd45ad0f6281263ea582,4,135011,0,13789,0,2442.01,3645,0.0,145.62,0.113206,0.0939909999999999,40.728885,0,311.16,0.0,0.0,1,201.39,4,3,16.5,0,47.38
9548,2ff7ea114d958942f19453cc4cc2b1c2,4,12266,0,1115,0,955.18,563,0.0,20.03,0.144902,0.0,44.31137796,0,82.55,12.14,12.14,1,79.79,6,3,12.5,0,84.01
9549,9e3c085c9f8353712ce8893a8ba970a9,4,788287,0,59796,0,3695.24,2117,0.0,16.62,0.1640579999999999,0.086163,44.31137796,0,235.88,21.23,21.23,1,293.05,6,1,10.35,0,78.69
9550,a96ad16fe9404628db3cc7f662cf58dd,3,2772,0,624,1,411.86,624,0.0,0.36,0.142881,0.0,46.30537836,0,90.27,26.73,26.73,1,33.81,6,1,13.2,0,84.01
9551,6f47db1297ba0787a6cf78e588f70490,4,23630,0,2214,0,333.27,303,0.0,144.02,0.115174,0.098837,40.606701,0,30.47,30.78,30.78,1,35.63,6,3,15.1,0,72.02
9552,fadd9c2be4984e41b98b2302d9909b0f,3,23278,0,1884,0,2345.31,1884,0.0,141.84,0.115174,0.098837,40.606701,0,181.82,25.4,25.4,1,263.06,6,3,27.71,0,72.02
9553,f7d547f426e3152fc24d151f6062e39f,6,73851,0,6623,0,7482.19,6623,0.0,170.49,0.114658,0.099545,40.606701,0,642.95,7.68,7.68,2,784.02,4,3,46.0,0,60.02
9554,894b59a53282e70a5db9f8d304147a62,3,1239,0,108,1,183.61,108,0.0,129.26,0.146348,0.0,46.30537836,0,15.87,21.09,21.09,1,17.97,3,3,10.392,0,50.92
9555,25c9b9f29f6514af12bcf9b13991547d,4,4809,0,0,0,722.99,0,0.0,16.35,0.1457109999999999,0.0,44.31137796,0,0.0,16.92,16.92,1,72.36,5,2,10.392,0,60.02
9556,405677c5ccfe76147154e4cf02761f31,4,6436,0,0,0,967.78,0,0.0,37.88,0.1457109999999999,0.0,44.31137796,0,0.0,12.36,12.36,1,88.79,4,2,10.392,0,60.02
9557,62adafe742be7330ea6de624815fae48,3,5933,0,423,1,546.32,358,0.0,144.83,0.11634,0.099998,40.606701,0,36.13,27.44,27.44,1,62.07,4,3,17.32,0,48.0
9558,8efebe96305bc36d65fbf68064a0b9ea,3,15851,258884,1844,0,1687.41,1844,0.0,129.61,0.120372,0.103487,40.606701,1,191.08,27.09,27.09,2,193.35,6,3,20.0,0,72.02
9559,7b2bc5d791ce567b81656a8ccfc8a051,3,16222,0,1468,1,1726.69,1468,0.0,129.72,0.1152369999999999,0.100123,40.606701,0,147.79,8.8,8.8,1,175.49,6,3,26.3,0,84.01
9560,171211efd6856de89e5a91cf70e6b68e,3,12861,0,1355,1,1272.28,1355,0.0,132.15,0.1152369999999999,0.100123,40.606701,0,126.45,9.92,9.92,1,155.6,6,1,19.8,0,84.01
9561,afb1b80e79d8aa97202d83619a6eabb1,3,43397,0,5881,0,3951.78,5881,0.0,132.16,0.102772,0.093731,58.99595196,0,516.25,0.0,0.0,1,468.97,6,1,10.0,0,73.36
9562,0b49c7af151a8309f6791df67c9ad147,1,13056,0,0,0,1896.66,0,0.0,18.35,0.140621,0.0,44.31137796,0,0.0,19.28,19.28,1,155.44,4,2,13.2,0,47.97
9563,df8304c6d63c2576b2646d10797ba834,3,23337,0,0,0,3436.74,0,0.0,16.99,0.142819,0.0,44.31137796,0,0.0,11.42,11.42,1,267.78,5,3,13.2,0,72.02
9564,546edfb659162677e7a8e7dfb6221f1b,3,43785,0,2158,1,656.99,968,0.0,145.61,0.11634,0.099998,40.606701,0,92.76,42.23,42.23,1,75.83,5,3,31.17,0,60.02
9565,c6129db17d54d8993337a39aa156bf1c,3,2039,0,500,0,305.25,500,0.0,18.84,0.1457109999999999,0.0,44.31137796,0,73.7,24.42,24.42,1,23.81,6,1,13.2,0,72.02
9566,35f6e82d1529daafa162c6d05c49a9ff,3,190,0,2,0,28.61,2,0.0,18.42,0.146348,0.0,46.30537836,0,0.3,31.16,31.16,1,3.0,3,3,15.0,0,48.0
9567,cf6ae01ad255d1a467358a69eb018a34,3,13551,0,2520,0,1988.86,2520,0.0,20.08,0.142819,0.0,44.31137796,0,363.69,21.81,21.81,1,161.74,6,3,13.15,0,72.02
9568,9688b684bba79abba32a8accaa9c10d0,6,11155,0,0,0,1672.97,0,0.0,16.36,0.1457109999999999,0.0,44.31137796,0,0.0,11.95,11.95,1,155.15,4,1,13.856,0,60.02
9569,f6e215df6767a2380e4728751fe65b50,3,2711,0,0,0,409.19,0,0.0,16.44,0.146694,0.0,44.31137796,0,0.0,26.04,26.04,1,42.48,6,1,10.392,0,84.01
9570,9dc0f5314738f369eef77874e6542b32,4,8333,9807,668,1,1253.23,668,0.0,13.77,0.143805,0.0,44.31137796,1,96.59,37.56,37.56,4,137.87,6,3,15.0,0,84.24
9571,229a53b9d896a5589e84ece98856b13d,3,31354,0,2508,1,2172.95,1480,30.0,129.25,0.161365,0.135761,41.1052014,0,207.76,76.16,76.16,1,117.04,3,3,27.713,0,37.52
9572,1f7599f00c009b9836da7b8d346fb6c5,6,6328,0,636,1,625.86,636,0.0,133.66,0.114603,0.098261,40.606701,0,60.94,23.72,23.72,1,70.69,4,1,26.4,0,60.02
9573,80c72b9df2f2b86614ac2b7f844688d7,6,25722,0,1700,1,2515.56,1700,0.0,144.41,0.114667,0.099548,40.606701,0,163.44,7.18,7.18,1,323.65,6,3,15.001,0,84.01
9574,45d3f6e644a50402dbbccf09bc12adcb,6,9462,0,1523,0,1403.66,1523,0.0,19.46,0.147506,0.0,45.30837756,0,224.12,11.84,11.84,1,149.45,3,3,10.39,0,48.0
9575,9664461354cf3d3b2423627142e8c499,1,6120,0,0,1,472.7,0,0.0,15.98,0.142995,0.0,44.31137796,0,0.0,34.68,34.68,1,45.96,3,2,13.856,0,47.97
9576,7e20c62ad09f035c4dd13abf09b12eb2,3,74649,0,5530,1,7571.82,5530,0.0,130.68,0.114481,0.098142,40.606701,0,547.81,18.16,18.16,1,787.92,4,3,31.177,0,48.0
9577,c441e388b59fc095be1ebfdeb7fdfa5f,4,20327,0,2713,0,2063.93,2713,0.0,146.3,0.115174,0.098837,40.606701,0,261.52,25.44,25.44,1,247.4,6,3,33.0,0,72.02
9578,f294d389400a141140dd1cb57fac6442,3,52275,0,3257,1,446.79,0,0.0,16.72,0.143459,0.0,46.30537836,0,0.0,20.54,20.54,1,35.36,4,3,10.392,1,64.39
9579,7a9860942247c892707f02ee1f05714c,3,1233,0,191,0,108.57,191,0.0,170.65,0.1169099999999999,0.100572,40.606701,0,17.1,72.51,72.51,1,13.53,4,3,40.0,0,48.0
9580,363fb0a2842a8cb89126b0277128be82,3,1503,0,171,0,154.97,171,0.0,132.85,0.120372,0.103487,40.606701,0,17.04,37.68,37.68,1,17.13,6,1,15.1,0,71.98
9581,64ac06b04c2a240156129bcc28eb8b45,3,357,0,0,1,50.87,0,0.0,19.31,0.140621,0.0,44.31137796,0,0.0,12.84,12.84,1,4.13,4,2,6.928,0,49.74
9582,a644408abb6de19afe3faeb2cf446ecc,3,8757,0,1464,1,1330.6,1464,0.0,19.93,0.147506,0.0,45.30837756,0,217.94,11.84,11.84,1,112.21,3,3,10.392,0,46.39
9583,9919476bff60aceed2fdb3153c8dbef2,3,7370,0,0,1,1104.15,0,0.0,9.16,0.143459,0.0,45.30837756,0,0.0,16.54,16.54,1,93.98,6,1,14.49,0,84.01
9584,b054621ef3c55e22ad3807b802e9917a,3,21425,0,0,1,1176.21,0,0.0,38.11,0.165022,0.08638,44.31137796,0,0.0,23.4,23.4,2,113.8,4,3,10.392,0,52.53
9585,9203a60f68dc3a80185902892c50b931,4,12409,0,1301,0,1321.96,1301,0.0,144.69,0.120372,0.103487,40.606701,0,133.09,34.56,34.56,1,148.2,6,3,17.32,0,71.98
9586,38693135b0d477b775dbace214b706f9,4,83255,0,7583,0,222.72,1377,0.0,132.85,0.1169099999999999,0.100572,40.606701,0,137.26,40.38,40.38,1,9.46,6,1,19.8,0,72.02
9587,b8206d8e4d2d61cdd48681f613079e84,3,23887,1967,2165,1,2032.11,870,30.0,130.32,0.1607859999999999,0.135182,41.1052014,1,112.57,54.4,54.4,5,113.0,4,3,19.8,0,48.85
9588,0716bfc25554388e6abd9f2d21bb40e4,3,6791,0,348,1,701.74,348,0.0,133.02,0.115174,0.098837,40.606701,0,34.53,16.98,16.98,1,85.22,6,2,15.1,0,84.01
9589,0f14a29e1d966d525db63cada2677850,1,909,0,41,0,90.36,41,0.0,131.46,0.118646,0.102308,40.606701,1,3.99,61.16,61.16,2,16.19,3,2,30.0,1,36.01
9590,91f7d8d962dbe3ea5e17825729ffbdc7,1,3367,0,630,1,506.16,630,0.0,16.26,0.145541,0.0,44.31137796,0,92.51,26.04,26.04,1,53.23,6,2,10.392,0,71.98
9591,670ae05acf08c0d93b17caa25b058f9b,1,22542,0,1013,1,3315.71,1013,0.0,16.27,0.1383049999999999,0.0,44.31137796,0,141.99,23.24,23.24,1,112.86,6,2,13.856,0,80.03
9592,750f2b4872b8659008ffb1f5bc059c9f,3,1788,0,315,0,267.63,315,0.0,14.23,0.1457109999999999,0.0,44.31137796,0,46.38,17.62,17.62,1,27.51,4,3,12.5,0,48.0
9593,74a0f541cb84e215cd3577674292a592,3,18010,0,3260,1,682.46,1045,0.0,19.83,0.141434,0.0,44.31137796,0,149.62,12.82,12.82,1,52.43,4,3,13.2,0,49.08
9594,be3c7fcffe32b94c2b5a6b7891482651,3,7857,0,0,0,1190.77,0,0.0,15.25,0.146694,0.0,44.31137796,0,0.0,25.84,25.84,1,147.68,4,3,12.5,1,48.0
9595,a54f323bd6d27efeeb6cb1b5008ee250,3,18638,0,0,1,2763.2,0,0.0,14.49,0.143478,0.0,44.31137796,0,0.0,2.8,2.8,1,248.4,5,3,10.392,0,72.02
9596,54cc9ebea1fd680306a0fb49318edff7,3,72365,8533,5221,0,5327.58,4005,0.0,146.46,0.112922,0.09781,40.606701,1,407.19,2.82,2.82,2,486.59,11,2,43.45,0,136.05
9597,8e58e0b09d9f685cea4c28a6c119a5f4,3,8730,0,557,1,1558.25,557,30.0,0.0,0.198096,0.0,46.30537836,0,111.48,33.84,33.84,2,682.02,3,3,10.392,1,41.82
9598,635d986c0321ec3a13d1096b395ed22f,6,7799,0,0,1,918.79,0,0.0,0.0,0.160012,0.0821139999999999,44.31137796,0,0.0,34.68,34.68,1,84.75,4,3,13.856,0,50.27
9599,284cd8c932d47cf1c17de6f70109e45a,3,7146,0,1023,1,1071.03,1023,0.0,14.02,0.1457109999999999,0.0,44.31137796,0,150.99,14.64,14.64,1,104.54,4,3,10.392,0,48.0
9600,2e0b72c46bcd517682b500e825df4626,3,7480,0,0,1,1116.49,0,0.0,12.32,0.143459,0.0,45.30837756,0,0.0,11.84,11.84,1,120.49,6,1,10.392,0,84.01
9601,023f12984a93031d52dcc3302bfe64cc,3,20684,0,2341,1,1318.93,1337,0.0,18.57,0.141434,0.0,44.31137796,0,191.43,7.88,7.88,1,101.31,3,3,10.5,0,48.99
9602,daba6fcdd413409c4228223091f563a6,6,2430,0,194,1,250.37,194,0.0,131.76,0.115939,0.100823,41.27136420000001,0,19.39,29.37,29.37,1,30.78,4,1,15.2,0,60.02
9603,d09862e29e7f6cf63ea7039171b27132,3,44785,4581,3404,1,4509.22,3404,0.0,130.31,0.1152369999999999,0.100123,40.606701,1,328.55,1.59,1.59,2,558.5,5,3,25.097,1,72.02
9604,c6280031140063caa21b06d30d05cb2c,3,11980,0,0,0,1440.51,0,0.0,9.51,0.1640569999999999,0.0868029999999999,44.31137796,0,0.0,15.36,15.36,1,104.29,6,2,14.49,0,74.05
9605,5525570991579cc9eaf25806cd2c0997,3,20819,43279,0,1,3066.81,0,0.0,11.39,0.143166,0.0,44.31137796,1,0.0,15.96,15.96,2,284.34,3,3,15.0,0,48.0
9606,aeeb881aa3134654ae8340c29fbc605f,3,29784,0,4970,1,4363.73,4970,30.0,37.55,0.228671,0.115789,46.30537836,0,835.17,30.85,30.85,2,157.06,3,3,13.164,0,47.93
9607,064dd0e5415854d5fcc78da8a8ee5613,4,11244,0,0,0,721.19,0,0.0,17.14,0.1458839999999999,0.0,44.31137796,0,0.0,30.22,30.22,1,66.13,5,1,13.2,0,61.86
9608,cf1404fde7ea55a1cc2380b2e8b34144,4,6220,0,0,0,942.65,0,0.0,5.57,0.146694,0.0,44.31137796,0,0.0,30.22,30.22,1,100.79,6,1,13.2,1,73.82
9609,245e76f700739258d4902af2f6945a3d,3,18648,0,1746,0,1844.38,1746,0.0,131.4,0.1152369999999999,0.100123,40.606701,0,170.2,4.41,4.41,1,226.94,6,1,23.1,0,84.01
9610,9781497102fb620f9fe60b2223a0554b,3,4308,0,847,0,651.21,847,0.0,16.86,0.146694,0.0,44.31137796,0,125.72,30.22,30.22,1,65.7,4,3,13.2,0,48.0
9611,4fa6f523a9659f26340d7af0fa940bf8,3,22245,0,1206,0,949.01,1206,0.0,19.69,0.1457109999999999,0.0,44.31137796,0,178.01,21.52,21.52,1,92.58,7,2,13.2,0,84.01
9612,483a614bb35b2e7a07e7eff640ad41f2,3,6512,0,0,1,975.84,0,0.0,16.08,0.144152,0.0,44.31137796,0,0.0,30.0,30.0,1,93.08,6,1,12.0,0,71.98
9613,fbe4a1c6b9b38238d07f317bf3bc52a8,4,74121,55992,8698,1,4757.33,2309,0.0,131.38,0.1169099999999999,0.100572,40.606701,1,230.63,10.04,10.04,2,606.83,5,1,17.25,0,60.02
9614,06b71f1cf1daef5572f62588b1e99df0,4,63106,104529,2898,1,2262.82,1103,0.0,148.04,0.11285,0.095965,40.606701,1,104.98,25.92,25.92,3,220.84,10,2,17.320999999999998,0,122.45
9615,0a29c8f0b27a65adb39086c18dbbe9b5,4,1451863,61767,47435,0,3389.83,0,0.0,14.9,0.1620329999999999,0.084138,44.31137796,1,0.0,23.28,23.28,2,394.05,6,1,10.35,1,71.98
9616,40f986d763d8dd2f1fa245d0c5b6566a,3,25412,0,415,1,2043.22,415,0.0,127.83,0.1165089999999999,0.101397,40.606701,0,37.39,1.84,1.84,1,333.31,3,3,41.42,0,48.0
9617,6464abcfb6c399f4ad31cf8fc1ad4c6f,3,603789,0,65792,1,9696.71,7145,0.0,131.76,0.110955,0.095842,40.606701,0,683.17,2.84,2.84,1,837.32,5,1,17.0,0,72.02
9618,55d0745c475f19dd29038e7d8781ec19,3,4158,0,0,1,702.11,0,30.0,9.65,0.198096,0.0,46.30537836,0,0.0,30.9,30.9,2,40.8,5,1,11.5,0,66.73
9619,f738eb81621db91fc0e0e3dcf15112e7,3,1704895,0,163893,0,703.81,0,0.0,73.51,0.1169099999999999,0.100572,40.606701,0,0.0,19.5,19.5,1,113.03,4,3,17.32,0,60.02
9620,b705a2c2dc3f98ddfc890b04245f8006,3,11800,0,17,0,401.57,17,0.0,132.53,0.1152369999999999,0.100123,41.1052014,0,1.62,22.96,22.96,1,49.7,6,1,15.75,0,84.01
9621,05ccc50030ed653bdd5694e61831caac,3,6951,3271,583,1,444.69,583,0.0,16.73,0.1457109999999999,0.0,44.31137796,1,85.68,22.52,22.52,2,44.01,3,3,13.85,1,36.01
9622,ab54c1a003cbc7ddc2d2d2792ea374ee,3,22033,0,2177,1,2358.91,2177,0.0,129.73,0.1186359999999999,0.10175,40.606701,0,214.1,59.05,59.05,1,281.87,3,3,43.648,0,36.01
9623,892334c57d44525e6f395f7af015fb42,3,33269,0,3249,1,3272.14,3249,0.0,88.2,0.1169099999999999,0.100572,40.606701,0,311.91,23.78,23.78,1,386.86,5,3,19.71,0,60.02
9624,7394f3145fb97703054e5198c48bcba5,3,8409,1253,0,1,1220.15,0,0.0,17.4,0.142059,0.0,44.31137796,1,0.0,26.04,26.04,2,106.73,6,2,10.392,0,69.32
9625,cd3b6b7d1a57118f1a227732f8bf1086,3,19638,3976,0,0,1965.3,0,0.0,16.69,0.1640569999999999,0.0868029999999999,44.31137796,1,0.0,17.45,17.45,2,137.26,4,2,13.856,0,48.0
9626,3ed9c1081d9176ea3b3719fc32b32ba6,6,11438,0,1299,0,1242.53,1299,0.0,132.14,0.120372,0.103487,40.606701,0,134.78,45.68,45.68,1,158.35,5,2,25.25,0,60.02
9627,96697a5319323b765f9533c5e09126b7,3,23834,0,3310,0,3530.14,3310,0.0,62.65,0.144149,0.0,44.31137796,0,481.41,29.76,29.76,1,327.08,6,1,13.2,0,71.98
9628,9c87f2cf340cc9cd98b295d43e0c2371,3,41512,9605,0,1,4334.46,0,0.0,117.3,0.118638,0.101752,40.606701,1,0.0,30.0,30.0,2,555.06,4,3,20.0,0,60.02
9629,0973b6c64c8358a65c3d1ea71997f7b0,3,28671,5832,2084,0,2845.12,2084,0.0,129.6,0.115174,0.098837,40.606701,1,201.38,41.78,41.78,2,321.59,5,3,34.641,0,61.31
9630,c892f1b4816bbc463871b3d656ecdb10,3,9144,0,0,1,1374.0,0,0.0,18.57,0.1443839999999999,0.0,44.31137796,0,0.0,26.04,26.04,1,127.34,6,1,10.392,0,84.01
9631,fc862428d1ef7d1e93d33a3aaa94fd3a,4,21083,0,53,1,474.1,0,0.0,16.24,0.146694,0.0,44.31137796,0,0.0,23.76,23.76,1,48.95,4,2,10.392,0,48.0
9632,c6d44aac7e86565c0db160936617483f,6,47177,0,68,1,4718.45,68,0.0,145.84,0.114586,0.097701,40.606701,0,6.28,27.86,27.86,1,505.25,3,3,23.1,0,41.72
9633,4d906f0765a8a7a7d13a2d00258f4b6c,6,2437,0,439,0,364.58,439,0.0,18.39,0.146348,0.0,46.30537836,0,64.8,27.99,27.99,1,35.43,6,1,13.8,0,84.01
9634,9f470ee1f06bc498baee9c057aeea521,6,8123,0,385,1,267.35,385,0.0,132.33,0.114025,0.097683,40.606701,0,34.05,40.58,40.58,1,29.33,12,2,30.0,0,144.0
9635,01aeb4492c8ee28cd6c6b9517c52362a,6,10594,40741,1220,0,1055.0,1220,0.0,132.14,0.115174,0.098837,40.606701,1,119.82,18.12,18.12,4,117.18,6,1,20.7,0,84.01
9636,65c65b600565505c7e579fe7e8691cea,3,28025,0,3087,1,2799.07,3087,0.0,131.0,0.112352,0.097233,40.606701,0,293.99,1.24,1.24,1,263.64,6,1,28.6,0,84.01
9637,9452bbb64f6a62399415b925057d73c8,3,24888,0,0,1,1021.8,0,0.0,14.89,0.14346,0.0,45.30837756,0,0.0,15.12,15.12,1,90.44,4,3,13.2,1,60.02
9638,faafcc0b49b09a50aee2796c78634de0,3,18178,950,0,1,611.19,0,0.0,19.34,0.1640569999999999,0.0868029999999999,44.31137796,1,0.0,25.56,25.56,2,53.44,3,2,13.856,0,39.26
9639,2618c6e039f6346ed5daf9329a74cf5a,3,22264,0,3218,1,278.85,255,0.0,16.18,0.141434,0.0,44.31137796,0,36.52,10.08,10.08,2,24.03,3,3,10.39,0,48.59
9640,ecfe69444a209b52896d1047c6521d32,3,41606,0,6229,1,824.93,625,0.0,17.01,0.141434,0.0,44.31137796,0,89.35,14.03,14.03,1,68.83,6,1,14.5,1,84.01
9641,09f2069904a190e1795a66541425565d,3,984,0,0,0,147.42,0,0.0,18.8,0.1457109999999999,0.0,44.31137796,0,0.0,12.36,12.36,1,14.0,5,2,10.392,0,72.02
9642,f9ffadd58bef97dcb733f99f3ca4f3cd,3,5044,0,975,0,755.76,975,0.0,20.34,0.1457109999999999,0.0,44.31137796,0,143.62,23.1,23.1,1,73.79,3,3,12.5,0,36.01
9643,367b207793777bfa4cb584861a23e50d,4,3727,0,0,1,553.81,0,0.0,15.52,0.142822,0.0,44.31137796,0,0.0,19.48,19.48,1,60.73,6,3,13.856,0,72.02
9644,82f8bf080ff4cc0134b76784954feea6,3,17518,126033,183,0,1530.53,0,0.0,121.55,0.115174,0.098837,40.606701,1,0.0,17.81,17.81,2,180.83,7,2,23.1,0,84.01
9645,0a477e89c2c66e83afa018875ac9f630,3,58186,0,896,1,605.09,0,0.0,40.96,0.143459,0.0,45.80687796,0,0.0,20.52,20.52,1,51.67,6,1,13.2,0,84.01
9646,cc80d50a05dc390d309d0ce91db46fb9,3,5442,0,0,1,708.2,0,0.0,16.45,0.165793,0.0885389999999999,44.31137796,0,0.0,16.92,16.92,1,60.39,6,1,10.392,0,81.68
9647,0b5ee341f37728d3ceb90e99fa9f3b8b,3,7588,0,0,1,766.72,0,0.0,16.58,0.162461,0.083816,45.30837756,0,0.0,13.23,13.23,1,57.8,6,2,10.35,1,83.98
9648,4c4381184a9d91c447ffc24af154020c,3,617998,0,68791,0,6252.14,5183,0.0,0.0,0.143166,0.0,44.31137796,0,747.74,24.9,24.9,1,576.88,4,3,15.0,0,48.0
9649,371511a5df89435728830f10b02ed2dc,3,4791,0,873,0,718.83,873,0.0,16.25,0.1458839999999999,0.0,44.31137796,0,129.01,27.37,27.37,1,68.28,5,1,12.0,0,60.02
9650,3b16e787a40d8109293f98871354231a,6,4865,0,0,1,643.58,0,0.0,17.7,0.14346,0.0,45.80687796,0,0.0,21.46,21.46,1,54.1,4,1,13.8,0,60.02
9651,e2410fc5e366336abf18189e8eeda4d3,6,4782,0,992,0,721.0,992,0.0,0.39,0.1457109999999999,0.0,44.31137796,0,146.45,9.919999999999993,9.919999999999993,1,64.23,4,1,13.2,0,60.02
9652,ec7b0ccfeff8f7af25ab9c201d2d1ac1,1,5574,0,855,1,810.1,855,0.0,17.99,0.1383049999999999,0.0,44.31137796,0,119.85,31.64,31.64,1,61.81,5,2,13.856,0,61.04
9653,f81a41be910d40f9117a1733e04ff7d5,3,39653,0,0,1,521.82,0,0.0,16.11,0.138847,0.0,44.31137796,0,0.0,10.08,10.08,1,36.74,4,3,10.39,0,58.35
9654,3f21c39d84299c6d6a1cccddfbb17bec,3,29730,0,2168,1,3675.06,2168,0.0,15.26,0.16088,0.082981,44.31137796,0,263.15,33.84,33.84,1,308.33,6,3,15.0,0,73.2
9655,07cf5cb6081706df0be8b5512bc18000,3,103418,133476,2266,0,1543.79,2266,0.0,17.78,0.1446309999999999,0.0,44.31137796,1,330.44,4.86,4.86,2,137.7,6,1,10.392,0,84.01
9656,bad4892ef67fbdfbb53c4139900a266e,3,255377,0,31120,0,24.39,0,0.0,110.5,0.1169099999999999,0.100572,40.606701,0,0.0,23.24,23.24,1,5.5,4,3,17.13,0,48.0
9657,3d961b01d3b1e5997f66a49a46febe6f,3,9425,0,1765,0,0.0,1714,0.0,0.0,0.0006,0.0,0.0,0,0.0,41.16,41.16,1,105.48,9,2,16.5,0,120.54
9658,933482c9da55e25cbe087056dc514cb2,3,4841,0,310,1,532.4,310,0.0,29.27,0.1457109999999999,0.0,44.31137796,0,45.48,10.36,10.36,1,50.23,4,3,13.856,0,58.78
9659,5ec8c4b7138024771e6581046eaed1da,4,1897432,6916,152369,0,2116.33,0,0.0,11.27,0.165018,0.086386,44.31137796,1,0.0,3.56,3.56,2,272.35,4,1,13.2,0,60.02
9660,faf60d1008a80d7e557d762a3988860c,1,48667,0,0,1,325.64,0,0.0,15.78,0.140621,0.0,44.31137796,0,0.0,9.92,9.92,1,23.37,3,2,13.2,1,42.48
9661,dbd4575e0eeb2901cff4d19a0c66c0d4,3,19731,82430,0,1,711.07,0,0.0,11.76,0.142649,0.0,44.31137796,1,0.0,34.68,34.68,2,84.32,5,3,13.85,0,59.99
9662,6082c679f622bc78f0ab90487fcc9a26,3,13600,232830,1447,0,2019.61,1447,0.0,16.63,0.145789,0.0,44.31137796,1,212.87,7.52,7.52,2,193.31,4,3,11.3,0,60.02
9663,0343ddbe34a4426624281425d4050290,3,77894,0,8139,0,0.0,0,0.0,132.15,0.1169099999999999,0.100572,40.606701,0,0.0,134.1,134.1,1,0.0,6,1,65.7,0,72.02
